"주차장코드","주차장명","주소","주차장 종류","주차장 종류명","운영구분","운영구분명","전화번호","총 주자면","유무료구분","유무료구분명","야간무료개방여부","야간무료개방여부명","평일 운영 시작시각(HHMM)","평일 운영 종료시각(HHMM)","주말 운영 시작시각(HHMM)","주말 운영 종료시각(HHMM)","공휴일 운영 시작시각(HHMM)","공휴일 운영 종료시각(HHMM)","최종데이터 동기화 시간","토요일 유,무료 구분","토요일 유,무료 구분명","공휴일 유,무료 구분","공휴일 유,무료 구분명","월 정기권 금액","노상 주차장 관리그룹번호","기본 주차 요금","기본 주차 시간(분 단위)","추가 단위 요금","추가 단위 시간(분 단위)","버스 기본 주차 요금","버스 기본 주차 시간(분 단위)","버스 추가 단위 시간(분 단위)","버스 추가 단위 요금","일 최대 요금","주차장 위치 좌표 위도","주차장 위치 좌표 경도"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.6003061","127.09951059"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.59967512","127.09625631"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.59992618","127.09784181"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.59964508","127.09653408"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.59947535","127.09576754"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.60013653","127.09876977"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.59973792","127.09653749"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.59945988","127.09570203"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.60029088","127.09944363"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.59952174","127.09598603"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.59998674","127.09810855"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.60000963","127.09820821"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.59975249","127.09660438"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.60030221","127.09913966"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.60006832","127.09804394"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.60024889","127.09925888"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.60033626","127.09964328"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.59962167","127.09601895"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.59913967","127.09545381"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.60034583","127.09934013"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.60021582","127.09874256"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.60005522","127.09840675"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.60012245","127.09825261"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.60019844","127.09903871"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.5999978","127.09771352"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.59916327","127.09546103"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.59949112","127.09583427"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.59978729","127.09676544"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.59935166","127.09552404"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.59938375","127.09540343"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.59928267","127.09550163"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.59937331","127.09553014"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.59967054","127.0966488"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.59980059","127.09683077"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.60031682","127.0992068"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.60026419","127.09932618"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.60012111","127.09870279"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.60035143","127.09971002"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.59925907","127.09549261"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.60028746","127.09907188"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.59995581","127.09797388"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.59963725","127.09608774"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.59921188","127.09547682"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.59943594","127.09542238"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.60033125","127.09927312"
"1557841","동부갯 공영주차장(구)","중랑구 신내동 487-1","NS","노상 주차장","1","시간제 주차장","02-438-7209","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:02","N","무료","Y","유료","0","1126010500002","250","5","250","5","0","0","0","0","0","37.59954514","127.09566618"
"1557908","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:04","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.60024372","127.07810786"
"1557908","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:04","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.59895426","127.07792524"
"1557908","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:04","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.59786065","127.07682916"
"1557908","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:04","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.59741571","127.07638502"
"1557908","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:04","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.59799941","127.07678042"
"1557908","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:04","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.59861926","127.07740577"
"1557908","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:04","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.60029754","127.07809745"
"1557908","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:04","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.60045894","127.0780689"
"1557908","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:04","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.59714689","127.07612361"
"1557908","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:04","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.5979149","127.07669499"
"1557908","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:04","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.59984903","127.07804517"
"1557908","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:04","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.60094183","127.07782281"
"1557908","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:04","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.59862441","127.07759073"
"1557908","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:04","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.59611419","127.07618061"
"1557908","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:04","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.59936562","127.07862143"
"1557908","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:04","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.59777152","127.07673949"
"1557908","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:04","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.59746782","127.07624942"
"1557908","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:04","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.59951358","127.07909808"
"1557908","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:04","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.59808438","127.07686473"
"1557908","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:04","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.59728243","127.07625653"
"1557908","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:04","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.5977272","127.0766956"
"1557908","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:04","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.60061985","127.07803617"
"1557908","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:04","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.59737119","127.07634188"
"1557908","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:04","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.60035164","127.07808803"
"1557908","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:04","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.59826841","127.0772355"
"1557908","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:04","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.59866184","127.07744754"
"1557908","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:04","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.59746028","127.07642882"
"1557908","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:04","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.597238","127.07621343"
"1557908","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:04","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.59945558","127.07862601"
"1557908","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:04","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.60032113","127.07795204"
"1557908","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:04","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.59875104","127.07753679"
"1557908","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:04","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.5984092","127.07737669"
"1557908","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:04","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.60056598","127.07804698"
"1557908","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:04","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.5988361","127.07762026"
"1557908","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:04","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.59935652","127.0785464"
"1557908","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:04","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.60101194","127.07795879"
"1557908","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:04","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.6009025","127.07797824"
"1557908","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:04","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.60067346","127.07802473"
"1557908","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:20:04","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.59994963","127.078166"
